Index,target,PCA_1,PCA_2,tSNE_1,tSNE_2
159,0.5056658,-1.1587442,-0.2556201,-17.368046,1.5025336
160,0.5419976,-3.2253554,0.11865251,-39.299877,1.0440315
161,0.5210947,-2.74537,-0.52930987,-34.28262,0.76067275
162,0.53818953,-0.5463234,-0.92425555,-12.816675,-4.0169225
163,0.5394998,-3.3037329,0.17235887,-44.089188,8.391072
164,0.50882596,-1.355449,-0.9407689,-22.394278,-7.03858
165,0.5026745,-1.441741,-0.8157583,-21.48448,-3.196838
166,0.54581416,-2.030074,-0.72557086,-31.307646,-6.164428
167,0.49716946,-1.2768602,-1.2306787,-20.770086,-1.3277938
168,0.49158067,-1.1436696,-0.9470569,-19.859547,-3.674391
169,0.5074646,-0.79504883,-0.90697813,-12.55954,-1.4213322
170,0.5573971,-3.2885823,-0.021718564,-39.87644,3.5832527
171,0.49224886,-1.424021,-1.0696858,-22.934896,-5.722135
172,0.5286601,0.080378406,-0.63783497,-8.816279,-1.1701211
173,0.5318549,-2.7062519,-0.54012156,-34.287983,0.85709965
174,0.5418331,-4.433195,0.92864084,-49.139526,4.964385
175,0.534278,-1.359386,-1.0343175,-24.696342,-5.872571
176,0.54661465,-2.8437629,0.11510659,-23.882357,4.648381
177,0.4936027,-2.7654994,-0.44015706,-35.432724,0.52507424
178,0.5065729,-1.6760479,-0.8735055,-26.290218,-6.5191708
179,0.5364149,-2.085757,-0.5805984,-31.51364,-6.2580285
180,0.5278559,-1.7198217,-0.41355643,-29.402725,-7.13669
181,0.52340585,-0.6399129,-1.171613,-6.770737,-8.146961
182,0.55746967,-3.3394692,0.045231275,-39.12425,1.059197
183,0.5293693,-2.1279852,-0.7887211,-27.582134,-0.3252327
184,0.5380876,0.34817532,-1.5667211,-0.80488586,-4.026273
185,0.52223206,-1.7434402,-0.96705604,-26.286785,-5.863917
186,0.49491084,0.5802401,-0.7758968,7.1754284,-8.203586
187,0.49819678,-1.1017787,-0.92850095,-19.812809,-8.779627
188,0.4904001,-1.0692155,-1.2552398,-15.08412,-12.699976
189,0.5421684,-2.8366253,-0.27493674,-34.74526,2.8803506
190,0.53433615,-1.508613,-1.0292662,-21.077087,-1.0683755
191,0.4905903,-1.491151,-0.5217346,-18.541605,2.2695956
192,0.486912,-1.833566,-0.96064603,-27.024496,-3.8356895
193,0.50647056,-0.5862015,-0.86233187,-14.065979,-6.7037997
194,0.5270797,-1.0976033,-0.84068376,-16.323496,-3.1834714
195,0.497585,-1.5263281,-0.9735508,-25.67288,-1.1080207
196,0.5522744,-3.485938,0.69839114,-41.728443,4.4108686
197,0.54198664,-0.51708144,-0.326309,-7.835363,0.5989941
198,0.54656625,-2.3522925,-0.27099273,-32.73583,-4.931564
199,0.51385844,-1.8668759,-0.6915691,-26.814074,-6.9676633
200,0.5130487,-1.353986,-0.5647193,-25.917542,-8.329607
201,0.48917773,-0.46946985,-0.5650384,-13.40337,-3.1586516
202,0.54708725,-1.2068084,-0.97621554,-20.52409,-8.773572
203,0.4950405,-1.2133598,-0.95897365,-20.524986,-8.74947
204,0.5273215,-2.0019999,-0.70485127,-32.506744,3.8970928
205,0.49581409,-0.99010587,-1.0125849,-22.216679,-9.648822
206,0.49709758,-0.80534136,-0.94859487,-10.355019,-5.1517296
207,0.48992613,-1.3416765,-1.0218538,-25.51785,-0.90782416
208,0.5309636,-2.3307176,-0.4582611,-33.557854,2.160318
209,0.5251336,-1.5351589,-0.8415577,-22.070528,-1.2317499
210,0.49906278,-2.1957235,-0.5122254,-31.075506,1.1548115
211,0.4987718,-0.7568908,-0.81559753,-14.253636,-5.7654834
212,0.49606967,-1.1741331,-1.2014351,-20.703999,-1.544471
213,0.511487,-0.2699561,-1.0301236,-1.9319062,-10.61669
214,0.50583136,-0.81517136,-0.47638857,-14.693813,-2.3306687
215,0.5483461,-1.4908847,-0.89476013,-24.909063,-5.531969
216,0.5339289,-1.6576626,-0.19656554,-30.130367,-7.961773
217,0.53123885,-2.1458085,-0.6294698,-32.723785,3.7003589
218,0.5184961,-1.8305056,-0.89783263,-25.756973,-0.8066916
219,0.50361645,-1.1339364,-1.0267334,-19.834883,-2.2252371
220,0.48630822,-0.8132179,-0.7364113,-12.837404,-2.2766585
221,0.53556275,-1.3975036,-0.7888947,-19.271719,-0.43271852
222,0.54354113,-0.0900635,-0.77081287,0.15923603,-11.99455
223,0.36791652,0.13449426,-1.4028435,-1.5537515,-4.753033
224,0.365542,0.8457703,-1.3245692,13.880161,-10.741481
225,0.38061035,0.60847694,-1.2675475,4.1901965,-0.91221017
226,0.37843475,0.64459866,-1.0483124,10.312292,-9.512169
227,0.38083583,0.27554387,-0.83495444,4.7806883,-10.675392
228,0.3863365,0.24947073,-1.3810352,-11.17283,-13.546428
229,0.35383233,0.4671843,-1.3877165,-0.2706055,-2.8672159
230,0.35224116,1.0689147,-0.91600615,13.742791,-6.2236476
231,0.34085003,0.9228544,-1.2652423,15.352293,-11.1437435
232,0.34410852,0.7224343,-1.2079953,16.98035,-10.506836
233,0.38677353,0.73429984,-0.8587142,8.06721,-4.1636763
234,0.40484393,0.50398535,-1.0284922,-0.3398597,-0.3306875
235,0.40868598,0.31672734,-1.1781172,-0.32611558,-0.6772129
236,0.40856016,0.43288395,-1.0790855,-0.37513188,-0.39267036
237,0.34641466,0.8216598,-0.57816166,13.611413,-1.7968564
238,0.4125641,-2.0906646,-0.8579003,-27.287329,-5.9772725
239,0.42035797,0.68478805,-0.8623379,7.7123914,-9.762774
240,0.3628653,0.7444806,-0.9973571,7.3052707,-4.867886
241,0.4198767,0.4470196,-1.1305265,2.8229601,-4.9115043
242,0.3610975,0.96322703,-0.9810397,16.089724,-7.4527416
243,0.41781586,0.43672118,-1.0561372,3.4631112,-5.330807
244,0.40758255,0.5820539,-1.0477388,1.673995,-6.8777647
245,0.37213457,0.8030383,-0.8648247,12.261458,-5.5291176
246,0.38551903,0.9155798,-0.7558444,13.450441,-4.6458282
247,0.36116537,0.91295373,-0.93882054,12.845768,-5.84156
248,0.367617,0.9017778,-1.0619602,12.6259575,-6.6308174
249,0.37856132,0.85073537,-1.0691156,12.648629,-6.683645
250,0.42099252,0.311673,-0.8803567,2.4906461,-13.33855
251,0.3484772,1.4321299,-0.21900205,25.352242,3.8714657
252,0.35333383,1.0646832,-0.58509713,22.665428,5.6744237
253,0.35413846,1.5211749,-0.12558006,26.026108,4.1971407
254,0.34517744,0.8207148,-0.81222016,12.816331,-1.9875134
255,0.3778371,1.4879581,-0.15886728,25.586443,4.781038
256,0.35238126,0.8074002,-1.1614059,6.0380864,-2.0826187
257,0.34817365,0.9672219,-1.2950184,14.317671,-10.620705
258,0.35569093,0.91365206,-1.3007524,13.649401,-10.780583
259,0.37172684,0.61061865,-1.2027749,3.704836,-3.8712
260,0.42049542,0.5280068,-0.9227172,1.6716354,0.20635778
261,0.4096191,0.37428924,-1.2590625,3.9707944,-0.6982218
262,0.38120863,1.0966041,-1.1126928,19.977451,-7.6498485
263,0.41343206,0.27560657,-1.3587275,4.975094,0.23560739
264,0.33933976,0.9131,-1.2007123,13.0366335,-8.04217
265,0.38894966,0.48537475,-1.2192224,3.8162172,-1.3406727
266,0.4175346,0.12828231,-1.7523079,-0.3730948,-4.5665164
267,0.40712756,0.29790738,-1.5431721,0.20125985,-4.3630276
268,0.4120623,0.31316903,-0.9674653,1.4983385,-0.36170757
269,0.3576954,1.1248113,-0.450049,23.228281,4.277381
270,0.38252446,0.67675954,-0.63629395,6.736023,-11.881278
271,0.3558587,0.9040595,-1.0640091,12.074986,-8.37275
272,0.39093393,0.5564855,-1.3496149,0.7632975,-3.3376477
273,0.36338657,0.88743645,-1.0263947,6.381229,-4.400525
274,0.34335193,1.0635316,-0.45759314,23.136312,4.7146444
275,0.37634316,0.6659772,-0.67347693,6.173388,-12.9214
276,0.34423384,-6.1555266,2.4565043,-56.373337,14.718159
277,0.3626693,0.84491944,-0.67847484,15.155433,1.9683317
278,0.36114168,0.853188,-1.1054313,13.381747,-7.1211214
279,0.4110796,0.6801702,-1.0492035,5.411983,-4.982379
280,0.41765997,0.3283623,-1.1612151,2.2017648,-4.862283
281,0.36056343,0.7317019,-0.6164361,7.554605,-7.630675
282,0.37848023,0.77733165,-0.8863303,11.432143,-5.509861
283,0.35531643,1.5349624,-0.09476879,26.802294,4.4494033
284,0.37348235,1.7676125,0.2216302,29.1825,5.545515
285,0.41410828,0.7790291,-0.732697,1.3712429,0.96379596
286,0.39905748,0.6180847,-1.0566313,10.638413,-5.8656554
287,0.36142427,0.9849107,-1.0500525,13.986794,-7.454161
288,0.3976656,-0.59075165,-1.1987122,-13.678774,-11.622462
289,0.39234382,0.7043327,-1.1592299,11.804387,-9.176208
290,0.36235672,1.2074449,-0.637229,17.238228,-0.96118695
291,0.40416718,0.61197287,-1.2102453,1.3190154,-3.8199742
292,0.4070536,0.37880787,-1.2359432,2.2370071,-4.439935
293,0.37757844,0.4770016,-0.9261462,8.94381,-11.425093
294,0.35281825,0.09821004,-1.3558203,-11.9222355,-13.57927
295,0.37272152,0.35881475,-0.91571736,7.7425203,-0.8346001
296,0.41178405,0.16291513,-1.0033178,-2.816443,0.2895807
297,0.3622527,0.38823107,-1.0932978,2.890322,-1.9577553
298,0.35600883,1.2181727,-0.8790588,17.4819,-6.5957217
299,0.42068338,-0.26158735,-1.5140965,-12.100828,-13.183415
300,0.41151106,0.6092583,-0.98110783,10.57796,-5.552579
301,0.40205964,0.4582954,-1.1524769,3.2415104,-4.2898726
302,0.38662255,0.69719976,-0.7804547,1.6442546,0.71501017
303,0.40647602,0.022060063,-1.204812,-10.646052,-8.895122
304,0.36895075,1.0644323,-1.2876425,14.244064,-10.611468
305,0.3660228,0.818059,-1.624319,13.60584,-12.271598
306,0.35746062,0.8516672,-1.6351262,13.637627,-12.254661
307,0.34617567,0.98516124,-1.591836,14.761861,-12.232107
308,0.35084677,-5.1461754,2.1409907,-56.31996,9.555176
309,0.3888761,0.45278263,-1.131823,5.815678,-1.8529943
310,0.4062371,0.44938728,-0.97225726,6.2162223,-8.9324
311,0.35282883,1.262314,-0.19076763,24.412174,6.111823
312,0.4045433,0.6824808,-0.84580564,8.762325,-6.6901994
313,0.41417968,-0.034540527,-1.3144014,-11.173156,-12.806158
314,0.40982082,0.121954665,-0.6721647,2.9664235,-11.876586
315,0.3859866,0.56931704,-0.7717588,6.443755,-7.468907
316,0.39379644,0.6677964,-1.4097677,2.4272377,-3.5962625
317,0.3862016,0.66368806,-0.9973312,4.6214304,-5.788731
318,0.3550246,-0.06439524,-1.2889596,-12.355131,-11.512246
319,0.38193503,-1.5400581,-0.7934968,-25.685408,-7.7761006
320,0.4143601,0.36997604,-0.9702583,-2.0935912,0.4019492
321,0.41437843,0.44221902,-0.7311194,5.1218476,-10.297776
322,0.3477097,1.1071446,-0.8333169,17.126507,-2.1979842
323,0.3899722,0.876098,-1.1804811,3.9685328,-3.3304086
324,0.41005266,-1.1584156,-1.0791675,-22.160868,-5.737441
325,0.34613183,0.48345688,-0.8318438,6.5498466,-6.281703
326,0.3712736,0.649438,-0.78317004,6.211354,-10.088899
327,0.35700712,1.4359645,-0.23810856,25.866907,3.4884045
328,0.3455605,1.0758544,-0.3834247,13.973895,1.6511201
329,0.3926578,0.62219733,-0.6044233,5.880171,-12.812716
330,0.3493273,1.1889087,-0.6327014,16.37146,1.1720818
331,0.40679225,-0.091411,-0.6405885,-7.2397285,-0.3332956
332,0.42043242,-0.53191066,-0.6056328,-13.620932,-3.2238677
333,0.39807054,0.46684378,-0.9327446,9.442968,-7.588054
334,0.1707576,2.9176116,0.35828993,40.570335,-1.2066219
335,0.1256466,4.822939,1.3712173,50.18193,0.82320744
336,0.09835389,1.0214858,-0.720828,14.777726,-4.682875
337,0.17062227,5.2817593,2.2857556,52.742645,2.771906
338,0.1731925,5.171657,2.2516406,52.68606,2.7650921
339,0.18863723,4.422344,1.8779211,51.53871,10.099814
340,0.19136941,4.221603,1.8355942,51.808395,9.81152
341,0.1741077,4.2239165,1.7444955,50.244164,10.65941
342,0.1306438,5.8302236,0.7792706,50.03809,-4.248334
343,0.17480323,-0.009706365,-0.976622,-4.438977,-1.9920515
344,0.17948999,2.8556523,0.5742547,38.744156,1.8481824
345,0.12649632,5.2571015,0.29096198,48.79789,-4.220824
346,0.14028266,3.7072663,0.3957223,45.04805,-2.43669
347,0.05729091,4.54012,0.76555,47.195553,-2.3471851
348,0.15323706,4.4004493,1.799351,51.051987,9.923022
349,0.15212993,4.319421,1.8254656,51.633743,9.393628
350,0.1655762,3.8077898,1.4468586,47.121586,10.804
351,0.12347407,3.0190327,0.7018502,39.293858,2.8223846
352,0.17892429,2.7815447,0.6345965,38.65389,3.0231776
353,0.18291159,2.4069412,0.04078254,34.723164,0.2227814
354,0.15486243,4.7706547,1.7767907,49.929523,3.4817827
355,0.12024298,0.6918857,-0.86664355,8.043364,-9.992614
356,0.18704297,4.514801,1.8041036,51.207893,11.023565
357,0.1028752,4.603757,-0.2550623,47.619503,-5.0965137
358,0.14642474,5.1916986,1.9552649,52.055683,2.495736
359,0.1389888,4.2611756,1.7388955,49.974903,9.496507
360,0.18970025,3.751031,0.53648883,42.394566,0.5610603
361,0.15545784,5.09901,1.8525834,51.546513,3.100605
362,0.19182876,2.3273458,0.26146084,37.356934,-0.36455384
363,0.10410633,4.7587304,0.5843115,47.503044,-3.032409
364,0.10318068,4.795041,0.3774837,47.392056,-3.590656
365,0.1227861,4.7997913,0.3001033,47.765423,-3.966736
366,0.12676764,3.9956427,0.7251059,45.968624,0.002568891
367,0.1359591,4.813243,0.4518581,47.7649,-3.1101253
368,0.14105248,4.7520266,1.8712947,50.50542,3.0335972
369,0.1145876,4.61047,1.9404837,53.210716,8.155073
370,0.18430406,2.8067408,-0.15694089,40.467636,-3.0276184
371,0.11511052,4.5083566,1.5220544,50.9175,5.517697
372,0.13790865,4.0920386,0.46493888,45.95457,-2.8148532
373,0.17588319,2.6864622,0.33956584,39.39439,-1.5652717
374,0.15827945,3.3331492,0.18826012,43.761166,-2.6751237
375,0.1510188,3.370851,0.12902199,43.292206,-2.6825008
376,0.19002679,4.3041964,1.6197172,49.069534,7.2917514
377,0.13368338,0.31361127,0.08327687,1.8421326,4.213426
378,0.03480182,4.730455,1.7724782,51.68417,5.0450277
379,0.15521035,1.5378858,-0.036294654,31.532087,-0.6943971
380,0.17164187,4.179765,1.4522661,48.016747,7.113327
381,0.17499548,4.6966076,1.793204,51.770348,6.2492766
382,0.13627231,4.6436944,0.6100275,47.879955,-1.4325752
383,0.11625899,4.595268,1.7550046,52.440323,6.732373
384,0.13977113,4.5155826,0.90710986,47.240425,-0.516548
385,0.13239336,3.747341,-0.13586988,44.970978,-4.4042597
386,0.11533468,5.0902944,0.73224247,48.579407,-2.7378435
387,0.12468969,5.614008,0.51625323,49.552353,-4.386209
388,0.18824655,3.6846488,0.8079139,39.351788,16.153145
389,0.14344878,5.243491,1.3195255,49.830997,-0.88716084
390,0.09361268,3.7098956,0.80573237,39.283478,16.27596
391,0.18846267,4.5406556,2.002843,53.310684,8.815829
392,0.1867874,0.17142203,-0.6992737,3.2604537,-10.398439
393,0.13240989,4.124564,0.25630456,46.004177,-3.6442778
394,0.14110963,3.6047332,0.13507618,44.97625,-3.1968427
395,0.17792629,4.7380223,1.842726,52.067352,5.09395
396,0.18482947,4.5249424,1.853667,52.164486,8.375964
397,0.12773821,1.974068,0.21662438,32.94982,1.4456396
398,0.11506717,3.8045728,0.17392042,45.434128,-3.5297387
399,0.09614911,6.4981794,1.2986386,51.27753,-3.9945138
400,0.13766511,4.4678264,0.21238254,46.80133,-3.9771543
401,0.18714294,4.058776,1.5864903,50.45849,8.743443
402,0.18942542,3.0250466,0.24351035,40.91402,-0.5781418
403,0.19204637,3.0661805,0.5793266,40.52932,1.1089993
404,0.17222416,2.4581678,0.6241103,36.27977,4.213796
405,0.19247393,2.289748,0.26358747,34.287216,1.5909148
406,0.17452358,3.3689315,0.5643718,44.304417,-2.0225668
407,0.18175957,4.2471137,1.7092663,52.45382,9.144733
408,0.17197606,3.4166322,0.9395283,43.389027,3.364878
409,0.18629241,4.4415884,1.7159905,53.112587,6.5138726
410,0.16301253,2.8003318,0.121933535,39.7738,-0.57493794
411,0.19239445,3.6349704,1.2020389,46.060905,8.055199
412,0.15482071,5.224975,1.8954893,51.628613,1.7595997
413,0.11797543,-0.26015335,-1.2289076,-4.551071,-8.728054
414,0.16425775,4.696161,1.5761759,50.27072,3.865918
415,0.17187645,4.337969,1.6888485,49.69272,8.2044115
416,0.13924064,3.4613996,0.17637439,42.56368,-2.5816655
417,0.17611855,3.2939441,0.71169883,40.87872,1.6368339
418,0.04778632,4.0411263,1.0413798,45.438004,1.0096067
419,0.15124859,5.06734,1.3670743,50.445244,0.42865852
420,0.1471285,3.7487216,-0.07673621,44.39961,-4.2112684
421,0.04478932,6.110051,1.2204858,50.84257,-3.4130635
422,0.18514776,3.58964,1.2992072,45.695942,6.9950304
423,0.1680365,4.0021353,1.369348,46.46995,4.8703933
424,0.16084194,5.0958824,1.9688966,49.966995,2.295749
425,0.1343205,5.066342,0.92243665,48.68912,-2.3829324
426,0.18282439,2.181709,0.065633506,36.526924,-0.7798295
427,0.16526148,3.1581092,0.41810325,41.323578,0.5810471
