index,target,PCA_1,PCA_2,tSNE_1,tSNE_2
142,0.5053847,-11.897722,-2.4706433,-9.979195,-1.9951957
143,0.50039786,-11.538223,-3.017759,-11.089947,1.5831264
144,0.49670103,-11.833265,10.582195,-2.0919673,10.077594
145,0.49609175,-10.082464,-10.690014,-22.285822,7.4643145
146,0.5475454,-13.062735,-7.2888675,-20.09617,15.804402
147,0.53596157,-16.519474,-4.9269786,-33.205383,14.6045475
148,0.53272986,20.953892,2.6657948,-3.0961177,-28.779781
149,0.54490715,-10.801233,5.840589,-3.6611872,0.73549587
150,0.52028775,-1.3853817,-10.5458,-19.52593,-22.43273
151,0.51274663,-7.6762724,-11.045502,-33.843193,5.6186657
152,0.5543858,-5.157526,-10.685666,-24.741913,-8.63124
153,0.5422951,-10.819555,-2.6079416,-10.853994,1.4781431
154,0.5057045,-6.2494173,-11.63367,-20.348131,-20.47853
155,0.53278875,-15.660439,-3.7867916,-13.797806,5.548618
156,0.5045006,-14.462942,2.004733,-6.6273837,17.586863
157,0.50830424,-11.227645,-4.351099,-29.69172,11.304107
158,0.5323962,-5.4541287,4.294115,-2.7737596,-0.5720816
159,0.5056658,-10.5369625,14.308429,3.5882297,18.381771
160,0.5419976,-13.69577,0.51901424,-20.034298,24.25081
161,0.5210947,-10.544959,-1.5082318,-20.823626,24.732988
162,0.53818953,-2.1835105,6.6935754,16.478765,11.56922
163,0.5394998,-9.605872,4.1871257,-15.642889,26.72988
164,0.50882596,-0.375825,14.149104,-2.2265365,-12.305914
165,0.5026745,-10.792439,3.3171499,-18.26046,27.024757
166,0.54581416,-5.662403,-9.061292,-19.429773,-20.416712
167,0.49716946,-13.731697,6.2168994,-6.9547796,20.418222
168,0.49158067,-12.92327,-1.776867,-10.688649,10.424283
169,0.5074646,-5.9099607,1.3923522,-11.869848,-10.797655
170,0.5573971,-16.574335,-2.289687,-20.081356,21.812984
171,0.49224886,-8.5213585,-10.133215,-22.081234,19.577505
172,0.5286601,-0.5245236,-4.93297,27.08705,-12.967969
173,0.5318549,-13.353874,-4.351808,-21.372488,23.205404
174,0.5418331,-15.789187,0.6941387,-18.98251,21.971968
175,0.534278,-12.186684,-8.252871,-18.811815,8.085216
176,0.54661465,-0.45847052,23.661482,10.34205,8.301725
177,0.4936027,-12.09558,-5.4955926,-17.34521,12.603432
178,0.5065729,-13.343194,-1.7419083,-24.4478,25.388165
179,0.5364149,-4.703757,-8.920045,-19.513231,-20.566936
180,0.5278559,-10.242643,-7.7257905,-24.173948,-14.04051
181,0.52340585,-11.970727,2.3286552,7.8353148,16.45186
182,0.55746967,-11.615605,-2.6660235,-20.729666,22.603718
183,0.5293693,-0.073798016,-7.8278465,-7.043243,-7.9468527
184,0.5380876,4.564762,-6.427847,-18.694174,-24.00321
185,0.52223206,-17.435205,-3.1443467,-24.804213,24.59662
186,0.49491084,-0.9605906,-6.600523,27.129063,-9.62832
187,0.49819678,-13.983602,-2.002139,-21.645529,24.463663
188,0.4904001,-6.991096,-4.514461,-36.59972,6.863182
189,0.5421684,-16.169521,-8.073024,-24.075874,7.5097375
190,0.53433615,-12.614053,5.678242,-7.2220345,19.444237
191,0.4905903,-14.494288,9.443725,0.79051936,20.346348
192,0.486912,-14.794744,-6.606037,-24.499474,8.939538
193,0.50647056,28.795204,4.6169252,-2.4787765,-32.124107
194,0.5270797,2.190622,13.22382,22.313473,6.326492
195,0.497585,-12.030597,-5.88763,-31.009623,8.691986
196,0.5522744,-15.931427,-1.5188763,-26.022474,9.0772085
197,0.54198664,-11.301452,9.552853,6.0057445,18.717068
198,0.54656625,-8.500323,-2.9485126,-12.3830385,21.029673
199,0.51385844,-10.507405,-10.9533205,-24.705027,10.701371
200,0.5130487,-10.891113,-10.236692,-24.858232,10.991007
201,0.48917773,-13.381959,7.701366,-2.1643462,10.795978
202,0.54708725,-15.930162,-2.5209837,-13.881546,1.8354167
203,0.4950405,-16.126581,-3.0693498,-14.003631,1.9070853
204,0.5273215,-17.184458,-4.5736504,-32.706707,15.558778
205,0.49581409,-14.71452,-4.9972916,-33.2531,15.93573
206,0.49709758,1.2820874,20.594654,19.323753,7.290001
207,0.48992613,-7.4324574,-9.110254,-16.000967,-12.8628235
208,0.5309636,-15.777283,-5.7622538,-18.41881,3.2913163
209,0.5251336,-7.8290567,6.154835,-0.0669261,14.387585
210,0.49906278,-19.88492,-7.5419717,-27.60303,4.666489
211,0.4987718,-0.26401973,-11.737762,-11.522964,-18.553352
212,0.49606967,-11.970816,2.6183188,-5.0416236,21.287128
213,0.511487,-4.3410535,-6.041376,-38.227253,9.344172
214,0.50583136,-2.9056602,-2.2086158,27.746365,-13.395345
215,0.5483461,-8.487062,-1.0524524,-13.908693,17.09048
216,0.5339289,-8.38363,6.7644544,-8.912057,24.652674
217,0.53123885,-18.106434,-5.722124,-32.054413,14.89766
218,0.5184961,-8.740699,-5.310806,-18.453949,-12.961504
219,0.50361645,-11.416933,-1.6282417,-3.453505,16.683401
220,0.48630822,-12.962375,6.823914,2.7620823,15.913392
221,0.53556275,-14.102957,7.2644076,2.0622046,15.753573
222,0.54354113,-6.6970873,1.6088257,10.6914,13.29158
223,0.36791652,-7.5079856,13.854908,7.19794,13.632279
224,0.365542,8.843248,-10.135705,7.9654427,-38.13856
225,0.38061035,-5.095663,0.9828014,-12.184346,15.950351
226,0.37843475,14.825635,-0.1724944,16.679626,-12.889867
227,0.38083583,2.8488019,-9.644511,-12.748981,-20.832293
228,0.3863365,-6.5544486,3.3643186,-34.794823,17.423422
229,0.35383233,-10.735754,-5.1391664,-17.476706,17.062496
230,0.35224116,7.2081842,5.350225,20.020958,-4.5685368
231,0.34085003,22.775194,-3.6182303,4.33086,-37.806767
232,0.34410852,6.0496264,3.5214171,0.2024591,-14.158309
233,0.38677353,-0.07031036,21.875319,18.674103,6.330453
234,0.40484393,-11.687183,-4.3554907,-11.46811,-3.3207018
235,0.40868598,-10.524824,-5.016229,-11.746103,-3.822026
236,0.40856016,-10.927669,-5.268396,-11.708538,-3.7567284
237,0.34641466,-6.03805,11.8540325,9.56091,17.300142
238,0.4125641,-9.29684,-8.079844,-22.732515,20.840984
239,0.42035797,-2.1428998,7.877381,26.421696,12.0879545
240,0.3628653,12.153501,31.541807,20.658632,3.460359
241,0.4198767,7.338529,20.73845,18.93308,4.1988153
242,0.3610975,11.610865,12.437159,17.58244,1.4223411
243,0.41781586,8.7549715,28.557007,19.901648,4.1385274
244,0.40758255,-7.990659,8.263101,0.8288445,21.692955
245,0.37213457,7.475236,3.8545794,13.873777,-6.983194
246,0.38551903,8.777498,1.6074877,21.654585,-12.052205
247,0.36116537,10.083917,-3.7931886,13.535279,-7.996956
248,0.367617,4.185026,2.6290953,13.776007,-6.7965117
249,0.37856132,7.957142,-8.609385,13.38212,-9.162592
250,0.42099252,-8.539558,8.430517,-2.9817843,22.22503
251,0.3484772,2.9820745,-8.443474,27.456724,-18.415073
252,0.35333383,-1.8591691,-1.3766398,30.071587,-13.105728
253,0.35413846,2.356961,-8.781318,27.32465,-18.196898
254,0.34517744,-6.9317737,14.314697,2.2842436,19.534748
255,0.3778371,4.367209,-6.7250314,30.17859,-19.174751
256,0.35238126,-7.001056,-3.204949,-29.270023,9.661061
257,0.34817365,12.811916,-8.660515,6.925856,-38.312126
258,0.35569093,14.041455,-9.441889,7.3780227,-37.65232
259,0.37172684,-2.8097303,13.297278,7.042251,8.266209
260,0.42049542,-2.5041885,-1.4913965,-0.6195544,-3.8543692
261,0.4096191,-3.9196367,-3.4810243,-12.069386,15.596182
262,0.38120863,10.654126,-1.1696833,1.9466066,-16.243423
263,0.41343206,-2.3578289,-9.437702,-18.371956,15.791748
264,0.33933976,-6.0991726,6.4854,-9.620063,14.8885765
265,0.38894966,-3.7267516,-1.4688132,-11.423439,15.645452
266,0.4175346,25.385033,4.821007,-0.19134781,-35.93601
267,0.40712756,-4.719131,1.749034,28.15941,8.387456
268,0.4120623,1.5433605,-2.1277227,-2.7295976,-4.309919
269,0.3576954,5.6985474,-3.2830813,23.023178,-11.203577
270,0.38252446,-0.62933254,-0.81365025,11.685277,13.222485
271,0.3558587,24.116581,-4.3482227,-1.0969323,-31.574085
272,0.39093393,1.1939139,-7.5109243,25.554434,-10.805179
273,0.36338657,12.763599,-5.8760653,-3.677439,-25.868921
274,0.34335193,7.2025795,2.3986614,22.99749,-10.605332
275,0.37634316,16.355093,9.026941,22.017788,-3.632378
276,0.34423384,-1.8913156,8.797818,-43.670506,8.900264
277,0.3626693,-6.3338647,-9.942627,-15.152695,-9.66014
278,0.36114168,12.628004,0.93463737,20.75573,-5.612605
279,0.4110796,7.7774935,-5.879429,17.673037,-10.568714
280,0.41765997,-0.016692564,-0.2935247,24.253315,-8.738201
281,0.36056343,-3.5640862,17.532799,8.192208,9.399001
282,0.37848023,-0.65010464,6.1235523,26.428978,7.145705
283,0.35531643,6.0164046,-7.820281,24.566595,-15.315119
284,0.37348235,4.7793865,-7.284018,24.88408,-15.589799
285,0.41410828,-6.136453,10.16887,2.4655676,8.661657
286,0.39905748,1.0279009,7.0206213,26.14872,6.83823
287,0.36142427,10.44827,3.8852658,20.684505,-5.2410784
288,0.3976656,-6.442732,-6.0743294,-31.998951,7.641848
289,0.39234382,7.973765,0.5086841,21.967484,-9.370621
290,0.36235672,0.36883524,1.8806593,15.393864,22.503407
291,0.40416718,-7.9770594,9.251567,6.970851,14.678969
292,0.4070536,14.094349,1.0050528,-3.7178884,-27.678883
293,0.37757844,-2.2888,-11.271737,-9.046665,-13.519586
294,0.35281825,-6.8119597,-6.004998,-32.01933,7.523363
295,0.37272152,-8.491569,3.9395492,0.64111865,21.83047
296,0.41178405,-7.432154,-4.216782,-13.810291,-10.77956
297,0.3622527,-0.20982955,7.9885077,-15.019005,28.8563
298,0.35600883,-7.1681,11.054281,1.7694377,11.912426
299,0.42068338,-9.914021,4.226333,-32.528164,-4.488284
300,0.41151106,-1.6796279,5.0165358,26.61118,7.3283477
301,0.40205964,-9.14067,12.513505,2.8301094,10.870642
302,0.38662255,-2.8855174,0.7405955,-4.2277484,6.1485205
303,0.40647602,-14.608551,-3.4071062,-29.354795,12.806671
304,0.36895075,20.298918,-7.6122584,6.839193,-36.755867
305,0.3660228,21.410822,-7.1093435,6.043565,-36.831932
306,0.35746062,18.385181,-6.6911726,5.855164,-38.04484
307,0.34617567,35.155132,6.7486343,0.10805079,-34.63873
308,0.35084677,-17.838856,-4.369409,-30.111792,3.190393
309,0.3888761,1.4020876,1.8405395,-11.872987,23.065323
310,0.4062371,15.366772,-6.157098,-4.7430015,-29.118198
311,0.35282883,15.22763,-8.498792,9.1334715,-29.208258
312,0.4045433,6.095414,-7.1150827,25.963081,-14.869916
313,0.41417968,12.3970175,-9.294049,-5.8088427,-29.015379
314,0.40982082,3.4966815,4.9149003,7.282414,-5.0693808
315,0.3859866,6.2817855,10.230966,17.137655,-2.9547904
316,0.39379644,10.917541,-4.766499,-4.2183223,-25.781483
317,0.3862016,-3.9738967,25.71712,8.864926,8.329694
318,0.3550246,-6.7189684,-4.018751,-15.738255,11.128645
319,0.38193503,-6.904316,-11.521672,-22.89595,8.643044
320,0.4143601,-7.181332,-10.293512,-15.805327,-8.786749
321,0.41437843,12.521218,-10.20803,-11.815698,-21.80487
322,0.3477097,1.2091659,20.820667,14.82054,26.969877
323,0.3899722,4.1317663,16.328764,9.081977,6.3595796
324,0.41005266,-9.761164,-10.21745,-22.29913,8.100487
325,0.34613183,-8.072395,17.245316,1.3485943,9.806173
326,0.3712736,-0.103251286,-9.793733,-13.975313,-21.819613
327,0.35700712,0.013517618,-12.252896,28.498207,-10.558983
328,0.3455605,-2.3872344,-11.4560175,28.257324,-9.941815
329,0.3926578,7.6500177,1.1456693,20.567533,-12.844875
330,0.3493273,1.8261367,-6.2831497,3.5690157,-12.7203045
331,0.40679225,-9.415053,13.6682825,1.5539949,19.742666
332,0.42043242,-11.876339,9.353155,-1.6146865,10.657635
333,0.39807054,4.1380363,-9.768614,8.001546,-38.683987
334,0.1707576,19.54421,-2.7830591,5.3647695,-21.465229
335,0.1256466,8.341346,0.0011785943,33.967846,-23.012197
336,0.09835389,14.133148,7.1866117,27.38569,-29.659521
337,0.17062227,20.481577,-13.157897,15.472332,-25.80107
338,0.1731925,19.709867,-13.792459,15.77977,-25.696426
339,0.18863723,14.005495,-8.5252905,9.646644,-20.35009
340,0.19136941,13.539168,-7.9131317,10.001127,-19.792461
341,0.1741077,17.546984,-13.392185,21.713179,-24.869112
342,0.1306438,26.349733,-11.570114,12.285535,-26.077219
343,0.17480323,7.1457276,4.5698233,-0.0150549775,-14.310742
344,0.17948999,12.021537,-7.6387167,10.6754465,-16.940804
345,0.12649632,18.936245,-12.5968895,14.214112,-25.559317
346,0.14028266,18.630285,-0.5537404,10.0684185,-13.087546
347,0.05729091,6.6362066,0.28513733,9.897648,-11.009741
348,0.15323706,14.29879,-7.530084,9.213709,-20.119709
349,0.15212993,13.003701,-6.841759,9.729216,-19.342045
350,0.1655762,7.5819564,-4.3978457,5.1384315,-10.571178
351,0.12347407,3.9946535,12.328971,19.526905,19.522259
352,0.17892429,2.6043334,10.092256,18.854168,19.726713
353,0.18291159,6.9537,9.873937,18.898092,20.603765
354,0.15486243,29.872757,-0.37178656,2.284984,-31.550339
355,0.12024298,-0.9836582,9.454369,26.110731,11.714473
356,0.18704297,31.06692,-4.0879874,4.991384,-33.068268
357,0.1028752,12.087924,-0.48887277,8.876605,-14.373398
358,0.14642474,13.323691,-9.67274,30.1692,-23.684559
359,0.1389888,16.5266,-12.814287,16.63189,-21.440674
360,0.18970025,12.678771,-7.867017,31.12765,-22.83496
361,0.15545784,16.981993,-13.799435,18.446217,-22.34545
362,0.19182876,-5.1101947,7.9251847,4.4307404,20.892513
363,0.10410633,11.071345,4.3161216,18.910164,22.323463
364,0.10318068,4.0317273,6.2117176,17.572882,23.255753
365,0.1227861,0.43596703,7.9675274,8.998673,22.316135
366,0.12676764,8.361974,6.5356917,18.572548,22.916603
367,0.1359591,5.7936196,8.346609,18.437239,23.480228
368,0.14105248,7.226223,-0.9485627,7.253352,-13.05397
369,0.1145876,28.764507,-5.8962913,5.887712,-25.52778
370,0.18430406,14.43428,-8.37865,8.592102,-18.417185
371,0.11511052,19.124132,-14.672241,18.39196,-23.635338
372,0.13790865,21.619596,-8.169102,7.501248,-19.456184
373,0.17588319,10.282999,-2.571007,9.807914,-15.915136
374,0.15827945,14.691914,-6.1581798,9.110475,-17.39027
375,0.1510188,12.947226,-6.0793033,9.539755,-16.846968
376,0.19002679,15.567402,-7.9263554,30.989908,-23.30867
377,0.13368338,-1.3779522,-0.98156244,-3.2040331,-2.9482799
378,0.03480182,21.281614,-12.386792,9.235727,-21.863243
379,0.15521035,15.067955,-7.262287,-2.8499713,-25.867838
380,0.17164187,11.277546,16.866129,22.95936,-1.821345
381,0.17499548,16.154865,-5.4496727,33.801662,-19.109262
382,0.13627231,8.085608,5.4941225,8.549156,-9.860443
383,0.11625899,15.329381,-11.711362,19.796457,-26.13683
384,0.13977113,5.9924693,3.915567,17.295221,22.627325
385,0.13239336,14.799892,-7.581773,9.598085,-24.056732
386,0.11533468,12.996136,7.723765,19.969885,23.551037
387,0.12468969,20.498476,-9.552966,12.467678,-26.190378
388,0.18824655,9.723561,4.255038,12.180649,-3.0966053
389,0.14344878,15.852963,-14.077599,17.877758,-22.76833
390,0.09361268,18.34387,17.016186,13.485657,0.6920932
391,0.18846267,18.782671,-11.314335,7.486352,-25.482199
392,0.1867874,3.5247917,-9.49596,-19.130886,-23.786057
393,0.13240989,18.26568,-10.907409,8.695231,-23.833767
394,0.14110963,20.767265,-10.174715,8.501013,-23.793003
395,0.17792629,19.486116,-15.340779,13.788331,-24.743832
396,0.18482947,19.968935,-9.006493,8.460156,-20.816654
397,0.12773821,-2.6580248,5.419956,6.8916636,-6.778614
398,0.11506717,1.7966344,6.2616487,12.033116,16.318247
399,0.09614911,26.601576,27.99755,25.997738,-33.01603
400,0.13766511,-4.3315167,11.872658,3.6475878,20.602634
401,0.18714294,18.496428,-10.807513,10.006287,-21.556705
402,0.18942542,4.318372,3.2101657,13.536092,20.671116
403,0.19204637,3.9612932,2.9993596,14.38255,20.880657
404,0.17222416,3.647536,4.3465605,7.5469975,-11.38356
405,0.19247393,3.4947038,5.2953916,7.205509,-11.3074875
406,0.17452358,25.872105,-3.071653,14.910634,-37.693233
407,0.18175957,13.43696,-10.337956,10.704478,-20.792023
408,0.17197606,5.7764845,-4.8846817,6.7569923,-15.699238
409,0.18629241,18.587008,19.278694,14.608766,-0.53020823
410,0.16301253,11.641645,-6.502958,10.752799,-16.646475
411,0.19239445,9.841278,-8.808505,28.700294,-23.396208
412,0.15482071,21.741116,-1.3087022,26.728983,-28.579132
413,0.11797543,30.85436,-5.453456,4.12785,-31.300844
414,0.16425775,32.398575,-1.2949045,3.5016842,-32.87588
415,0.17187645,12.684505,-12.412374,26.638102,-23.30978
416,0.13924064,0.45603642,4.026431,11.000094,21.440838
417,0.17611855,7.0775795,4.054284,17.115444,20.79904
418,0.04778632,6.087057,-0.56440294,9.984479,-10.984061
419,0.15124859,5.48561,-7.9209337,27.047823,-20.651678
420,0.1471285,4.663746,6.4120545,18.054613,21.684639
421,0.04478932,34.068134,-2.278327,5.1976523,-31.318615
422,0.18514776,27.547178,-9.0697775,6.4761786,-30.399853
423,0.1680365,7.4141574,10.001408,18.523956,20.238777
424,0.16084194,31.694607,0.9919132,2.4304793,-31.658667
425,0.1343205,7.801552,0.54115236,9.822106,-11.186585
426,0.18282439,4.1039367,3.9480522,13.251336,17.518885
427,0.16526148,15.013089,5.568484,34.88061,-20.955471
428,0.1668246,12.635387,9.480579,19.686243,20.640766
429,0.15674643,14.958658,-12.352897,18.574907,-20.872147
430,0.19150545,24.776793,-8.836676,7.0479627,-29.709076
431,0.1925339,13.501477,-2.2580364,18.148176,-16.374918
432,0.1811685,3.8870325,-4.2276573,32.900936,-22.139246
433,0.17462981,8.302715,-9.519916,28.470903,-21.092724
434,0.19116573,4.7188573,-1.8606064,33.584267,-22.521082
435,0.16705245,19.191978,-11.090698,22.017014,-25.682133
436,0.11393712,28.102972,23.518478,25.306473,-33.305454
437,0.15185189,9.590019,1.2346524,16.771267,21.729885
438,0.17868571,7.805043,-9.88183,-19.162317,-24.08868
439,0.14208859,8.711852,-1.5223535,11.300315,-14.8933
440,0.1807108,8.2742605,6.4042497,7.185576,-8.897963
441,0.14688,3.004877,5.9963927,8.150781,22.219341
442,0.11426167,11.136858,-8.364101,7.6811037,-18.08064
