Distance_gc_10,Density_gc_10
1.4898811214054084,0.007850736569578685
1.5008164970476625,0.0065667122550196345
1.5117518726899166,0.00531767832691276
1.5226872483321707,0.0041645054495539
1.5336226239744246,0.0031510458998656814
1.5445579996166787,0.0023015796670374225
1.5554933752589328,0.001621629713727913
1.566428750901187,0.0011014082993972803
1.577364126543441,0.0007207341067848502
1.5882995021856952,0.0004541978217909555
1.5992348778279493,0.0002756036394450027
1.6101702534702031,0.00016113779257791226
1.6211056291124573,9.115290426224533e-05
1.6320410047547114,5.0788552796906404e-05
1.6429763803969655,2.9822378474768903e-05
1.6539117560392196,2.217332816854701e-05
1.6648471316814737,2.5404782997131816e-05
1.6757825073237278,4.044965777212194e-05
1.686717882965982,7.16355375749718e-05
1.6976532586082358,0.00012693983775658861
1.70858863425049,0.00021825841469966765
1.719524009892744,0.00036133937233556626
1.7304593855349981,0.0005749512417410238
1.7413947611772522,0.0008788768037344132
1.7523301368195063,0.0012905092126385008
1.7632655124617604,0.0018202021758086887
1.7742008881040143,0.0024660451378074604
1.7851362637462684,0.0032092583766709223
1.7960716393885225,0.00401171869055133
1.8070070150307767,0.004817018927253888
1.8179423906730308,0.005555821935877851
1.8288777663152849,0.006155174447993943
1.839813141957539,0.00655019902586397
1.850748517599793,0.006695618615052245
1.8616838932420472,0.006574292189767577
1.8726192688843013,0.006200538065630475
1.8835546445265554,0.005617354547840791
1.8944900201688095,0.004888283393091894
1.9054253958110632,0.004086043610088823
1.9163607714533173,0.003280739150369038
1.9272961470955714,0.0025302444851583337
1.9382315227378255,0.0018744564494337752
1.9491668983800796,0.0013338601693848678
1.9601022740223337,0.0009117322893183902
1.9710376496645878,0.0005986134206049009
1.981973025306842,0.0003775266764148198
1.992908400949096,0.00022870250534193
2.00384377659135,0.0001330810692305601
2.0147791522336043,7.438471833339305e-05
