Point Index,Nearest Distance,Nearest Point Index,Target Difference
439,0.7129333026924735,1023,0.02692290999999998
440,1.0149494727932817,1063,-0.09317589999999998
441,0.8533990403674002,365,0.024093900000000015
442,0.7808848126951913,444,-0.05195534
443,0.3636971487792565,1017,-0.0004985200000000023
444,0.7229597076605918,372,0.028308360000000005
445,0.7823620849415502,577,-0.28565673
446,0.42778369551912715,371,-0.08146028999999999
447,0.8241670317029189,114,0.11067395000000002
448,0.7257251029976852,152,0.027146400000000015
449,0.7164162331249899,165,0.06207960000000001
450,0.37929478010867734,966,0.06665498000000003
451,0.5600275013035432,164,0.10562174000000002
452,0.2984411537975281,13,-0.15991175000000002
453,0.8040904286854563,968,0.04457224999999998
454,0.7834073197519906,65,-0.07389914000000009
455,0.7320065980638436,118,0.09563049999999995
456,1.6109535978574923,120,0.08134540000000001
457,1.6938255410750425,456,-0.024900449999999963
458,1.4415537703360226,546,-0.03982154999999998
459,1.0667537763364132,123,0.035819500000000004
460,0.7558624264980759,142,0.0755519
461,0.6463469461627868,467,0.02348911999999992
462,1.4879542656297737,219,0.10653084999999995
463,0.8096781514726702,268,0.15733609999999998
464,0.7570287753110825,557,-0.009172300000000022
465,0.3099313409970818,20,-0.05231260999999998
466,0.3830540688780114,914,-0.023970650000000093
467,0.6463469461627868,461,-0.02348911999999992
468,0.7401556221295629,467,-0.00266443999999999
469,0.6754806195628411,504,0.039923800000000065
470,0.4865566901872684,640,0.22870346999999996
471,0.2581171316956892,250,0.17592653999999996
472,0.4539899364457317,503,-0.04020586999999998
473,0.4883328076066568,479,0.03623894000000005
474,1.0413206952432859,900,-0.14918143000000006
475,0.6937260627863133,521,-0.05152839999999992
476,0.4680500265594371,125,0.0727525
477,0.3693723003285444,146,0.053634800000000094
478,0.19541155306685373,329,0.2234234
479,0.4883328076066568,473,-0.03623894000000005
480,1.2730251578307832,100,-0.09513689999999997
481,0.83074643383659,672,0.10393010000000003
482,0.5331873392300746,147,0.05611949999999999
483,0.5183935845900599,209,0.12034244000000005
484,0.2182913924207718,111,-0.05440860999999997
485,1.2460988050094133,75,-0.09256405000000001
486,1.1092677243436357,634,0.31855750000000005
487,0.8387758061204458,506,0.03569939999999994
488,1.5357712385407547,24,-0.03134534
489,1.2460424059727702,142,0.06948785000000002
490,1.338488942278553,474,0.020005360000000083
491,0.1045854666480917,506,0.0011708999999999747
492,1.020356127871541,238,0.1961075
493,0.8641235060626478,160,0.03216859999999999
494,0.49831119268284846,499,0.021525550000000004
495,0.9161461403668086,449,0.018343999999999916
496,0.9717663414098073,484,-0.0021920400000000617
497,1.0386239799451005,492,-0.03150999999999993
498,0.33413928175687446,174,0.10935605000000004
499,0.49831119268284846,494,-0.021525550000000004
500,0.9875070292028302,102,-0.11600305
501,0.29012644420061073,94,-0.04974719999999999
502,0.4936553828056576,927,0.013527220000000062
503,0.4539899364457317,472,0.04020586999999998
504,0.6754806195628411,469,-0.039923800000000065
505,1.2309837864025517,59,-0.09822193000000001
506,0.1045854666480917,491,-0.0011708999999999747
507,0.636761430230349,896,-0.06055345000000001
508,0.26311981890576025,528,-0.03709130999999999
509,1.071045000142383,923,0.011798069999999994
510,0.3048359892249604,120,0.04780250000000008
511,0.2719571341112426,102,-0.07919390000000004
512,1.7807356065950284,589,0.30318483000000007
513,0.6127209387589423,514,0.0042359999999999065
514,0.6127209387589423,513,-0.0042359999999999065
515,0.7121586437799936,542,0.07731169999999998
516,1.2265967019534592,522,0.002386160000000026
517,0.6734763428557908,508,-0.0038476499999999803
518,1.476833075351225,82,-0.16239940000000008
519,0.7750842927645021,197,0.05062640000000007
520,0.7242175702907059,700,0.12116903000000001
521,0.6937260627863133,475,0.05152839999999992
522,0.3387462178029595,94,-0.04156979999999999
523,0.068591953828419,308,0.25160646
524,0.6420869387148828,196,0.012166999999999928
525,0.5221078395817196,527,-0.08582946000000002
526,1.0252376272031583,954,0.14178426
527,0.5221078395817196,525,0.08582946000000002
528,0.26311981890576025,508,0.03709130999999999
529,0.6056677274058776,921,0.034104399999999924
530,0.7509605258816069,964,0.10344070000000005
531,0.20889842512091802,11,-0.22353484
532,1.0955821321370676,763,0.12684394
533,0.4255582921801074,99,-0.024543839999999983
534,0.7273164838528008,42,-0.08859745000000008
535,0.6824929486522188,671,0.20069709000000002
536,0.4586978741982566,750,0.13349584000000003
537,1.1288784696276388,878,0.35434521999999996
538,0.07892917819159108,154,0.0643032
539,0.905466672333532,461,-0.04231215999999993
540,0.20641777652091298,35,-0.08289439999999992
541,0.905488794488369,87,-0.09092522000000003
542,0.7121586437799936,515,-0.07731169999999998
543,1.3189866185572146,172,0.08279570000000003
544,0.21345697207502806,81,-0.03781374000000004
545,0.7639274727476494,906,-0.1691534
546,0.2798244706275704,218,0.08383289999999999
547,1.169620580136691,751,0.19570178000000005
548,0.43984644033013315,701,0.11443047999999995
549,0.4974577408222838,51,-0.08517731000000006
550,0.5922531642807631,977,0.14970382000000004
551,1.3898902124268664,169,0.13127665
552,0.8637249942545377,27,-0.11715154000000005
553,1.097429591533803,539,-0.04315979999999997
554,0.9414151966226176,168,0.07150572999999999
555,0.5061280419221993,955,0.10847963000000005
556,0.9299016157784556,116,0.02089350000000001
557,0.3510298662920287,90,-0.05673980000000001
558,0.5872453736761177,937,0.016280470000000047
559,0.7909242902917394,659,-0.01593205000000003
560,1.4676533974327863,1087,0.011943220000000032
561,0.4625632704884833,666,0.013700280000000009
562,0.5399220791669936,658,0.009892789999999985
563,0.6185881524867732,879,0.05199801999999998
564,0.6647852266070915,850,0.08834945999999999
565,0.4341432765314225,343,0.14052024
566,0.6762869514670602,598,-0.007585999999999982
567,0.3698607275740966,599,0.02238673000000002
568,0.6175857118826589,121,-0.23199602999999996
569,0.5543152574023185,237,-0.037209259999999966
570,1.1417098808020387,858,0.11823009000000001
571,0.37620684734465126,399,0.17182989000000004
572,0.4845435500850259,255,-0.08831522999999997
573,0.39126819234381766,797,0.07240886999999999
574,0.7417555114240801,654,-0.05607112000000003
575,0.6236445289626131,621,0.049964339999999996
576,0.5548429161523916,241,-0.10289953000000002
577,0.371006306848227,793,0.060884640000000045
578,0.878294490474008,948,-0.04904926999999998
579,0.759963971635497,245,-0.03974232
580,0.4889652197089275,247,-0.03414359
581,0.3049422717782001,249,-0.06698829
582,0.8523216660398807,237,-0.02403911999999997
583,1.6643004171291733,298,-0.039578979999999986
584,0.12089458862682598,805,0.05162560999999999
585,1.064742116787443,854,0.0024395899999999915
586,0.8021803178450579,657,0.006807149999999984
587,0.2924910829563884,588,-0.00789896000000001
588,0.2924910829563884,587,0.00789896000000001
589,1.7807356065950284,512,-0.30318483000000007
590,1.0217735061206077,1067,0.05722315999999997
591,0.7134385316768712,219,-0.18097048999999998
592,1.1922704440463838,594,0.022394130000000012
593,0.8482017525435813,651,0.0019982000000000055
594,1.0269765010091516,240,-0.05669993000000001
595,1.9357407151605093,798,0.05436866000000001
596,0.049633827275358276,948,-0.04572896999999998
597,0.39008539732776454,567,-0.026869560000000015
598,0.6110452103734151,842,0.09836291999999996
599,0.3698607275740966,567,-0.02238673000000002
600,0.7913976519861294,601,-0.05084736000000001
601,0.7913976519861294,600,0.05084736000000001
602,0.7100856803233325,637,0.04793993000000002
603,1.2417452738118253,833,0.05142972999999998
604,1.4818259201218604,214,-0.19771035999999997
605,1.0246195014584696,822,0.054641459999999975
606,1.0448003732005464,667,-0.011097140000000005
607,0.29300510773704985,270,-0.11124866
608,0.5428206104528099,315,-0.09838820000000004
609,0.48608533568817947,726,-0.16095558
610,0.45778819829261536,649,-0.03241494
611,0.5497124805168595,615,0.023834770000000005
612,0.20891874545382552,820,0.048493970000000025
613,0.2994907287797074,614,0.0053628700000000196
614,0.2994907287797074,613,-0.0053628700000000196
615,0.5497124805168595,611,-0.023834770000000005
616,1.0079031833187164,269,-0.049202619999999975
617,0.6353366741027927,721,-0.11348628999999999
618,2.5885068050825946,762,-0.1688502
619,0.22766754317699683,818,0.012648559999999975
620,0.7559762448820736,780,0.10099249999999999
621,0.29678154181183325,242,-0.07254376000000001
622,0.4595252531340801,1050,-0.10836357000000002
623,0.16099487335937052,1068,0.09323937000000002
624,0.09679316330113394,625,0.00943993999999998
625,0.09679316330113394,624,-0.00943993999999998
626,0.7339381467296828,364,0.21125628999999999
627,0.5811412994788775,420,0.18905435999999998
628,1.390495877126572,889,0.01577291000000003
629,0.671159139443097,383,0.15070374999999997
630,0.07202728015057909,298,-0.061734710000000026
