Point Index,Nearest Distance,Nearest Point Index,Target Difference
334,0.27832487784150783,1016,0.0006970000000000032
335,0.27003289917660395,1072,-0.08144262
336,1.2805692149423262,306,-0.25910673
337,0.11848357193298852,338,-0.0025702300000000067
338,0.11848357193298852,337,0.0025702300000000067
339,0.1522597272820359,348,0.03540016999999998
340,0.437736082470719,349,0.03923947999999999
341,0.8510100314470392,1024,0.0421937
342,1.2906481626453485,446,0.09699357
343,0.6251500008086306,565,-0.14052024
344,0.26420681007894126,410,0.01647746
345,0.6536351501887341,395,-0.05142996999999999
346,0.7869586028469922,382,0.004010349999999996
347,0.06718260989320415,418,0.00950459
348,0.1522597272820359,339,-0.03540016999999998
349,0.437736082470719,340,-0.03923947999999999
350,0.9637673920116824,792,-0.03240330999999999
351,0.7668658809239388,352,-0.05545022000000001
352,0.14851021213132176,423,0.010887790000000008
353,0.62827116427884,420,0.03578309000000002
354,0.6213558403145518,838,-0.051987350000000015
355,0.37094105579760206,797,-0.07661588999999999
356,0.4311654708867584,1026,0.09214217000000001
357,0.7997842280549112,441,-0.04400480000000001
358,1.2935929100776693,415,-0.02545170999999999
359,0.19522439695130206,429,-0.017757629999999996
360,0.7037205840239882,427,0.02443877
361,0.5565255933854255,389,0.012009060000000016
362,1.0763823437022737,846,-0.06126550000000003
363,0.4804554927149869,626,-0.21033063999999999
364,0.6789378465199086,363,-0.0009256500000000001
365,0.8980440269605122,1008,0.00930251
366,0.7591364962356192,384,-0.013003490000000006
367,0.34724842558907304,384,-0.003812029999999994
368,0.7416896695983042,846,-0.11204178000000001
369,0.18094286473218532,1014,-0.023081900000000002
370,0.39939811590547025,375,0.03328525999999998
371,0.361304684674311,446,0.08146028999999999
372,0.43081306400350766,444,-0.028308360000000005
373,0.5294434090367828,374,0.017603740000000007
374,0.23275741712824108,375,0.00726064999999998
375,0.23275741712824108,374,-0.00726064999999998
376,0.8808971179074156,427,0.024765310000000013
377,0.8973949902865745,462,-0.47646391999999993
378,0.695954487349344,371,-0.0803087
379,0.40677464554713666,292,-0.25184325
380,1.314044088517677,420,0.024513370000000007
381,0.5643980433068583,867,-0.03611112
382,0.7869586028469922,346,-0.004010349999999996
383,1.1036918286482695,376,-0.0737678
384,0.34724842558907304,367,0.003812029999999994
385,0.4840942990874811,393,-1.653000000001459e-05
386,0.8828419288342849,608,-0.17226371999999998
387,1.6492672095964371,817,-0.09600153999999998
388,0.7417090884951145,457,-0.4166609
389,0.5565255933854255,361,-0.012009060000000016
390,1.0095462764177776,824,-0.1201567
391,0.48749690992456374,369,0.07387507
392,0.4540122180102204,438,0.008101689999999995
393,0.021380445392591724,394,-0.008699740000000011
394,0.021380445392591724,393,0.008699740000000011
395,0.6536351501887341,345,0.05142996999999999
396,0.6273440298769503,340,-0.006539939999999994
397,0.7732401544939064,1009,-0.05060766
398,0.6345060464145642,404,-0.05715698999999999
399,0.56202965536193,412,-0.058671600000000004
400,1.2459328270084769,1001,-0.0025313200000000036
401,0.430471628003395,829,-0.046069079999999984
402,0.7905990941130471,1011,0.007919100000000012
403,0.4081104907024704,1011,0.010540049999999995
404,0.4931269946894905,405,-0.02024977
405,0.4931269946894905,404,0.02024977
406,0.13448775845688266,835,-0.06571713999999998
407,0.04891096013165531,814,-0.03315847999999999
408,0.6407842417070191,1018,-0.013451430000000014
409,0.029789331981265592,844,-0.027575790000000017
410,0.26420681007894126,344,-0.01647746
411,0.40492638104506284,949,-0.08767943
412,0.56202965536193,399,0.058671600000000004
413,1.0628311806575876,1025,-0.07458686999999999
414,0.576388932809265,870,-0.03989171999999999
415,1.2935929100776693,358,0.02545170999999999
416,0.652785650470015,1067,-0.0961131
417,0.6192253168513584,1011,-0.005387769999999986
418,0.06718260989320415,347,-0.00950459
419,1.0305069066845751,954,-0.35564385
420,0.62827116427884,353,-0.03578309000000002
421,0.6609150531452576,354,-0.11007311
422,1.390731349740277,386,0.06981308
423,0.14851021213132176,352,-0.010887790000000008
424,0.7276983510356472,631,-0.11198016000000002
425,0.31433995747925875,347,0.07702959000000001
426,0.9642974957036033,398,0.06775722
427,0.7037205840239882,360,-0.02443877
428,0.4914597305348226,818,-0.09021474000000002
429,0.19522439695130206,359,0.017757629999999996
430,1.2459825701818616,1012,0.00216326
431,0.8403711561946913,754,-0.26172465999999994
432,0.45442954846409456,1019,-0.004247559999999984
433,1.1258878604487932,606,-0.09554954999999998
434,0.33375708513444385,605,-0.10134650999999997
435,0.8908129763401743,857,-0.06318342000000002
436,0.3533312521812935,1060,-0.21394118
437,0.03448656354524185,1003,-0.001844170000000006
438,0.4540122180102204,392,-0.008101689999999995
439,1.619415326855494,372,0.004179939999999993
440,1.2350180058808882,871,-0.06530849
441,0.7997842280549112,357,0.04400480000000001
442,1.4709902320724324,357,0.011386469999999996
443,0.3061596792457171,1017,-0.0004985200000000023
444,0.43081306400350766,372,0.028308360000000005
445,1.180726626458894,1066,-0.21902698
446,0.361304684674311,371,-0.08146028999999999
447,0.15708034940551863,114,0.11067395000000002
448,0.8296766876974374,152,0.027146400000000015
449,0.4774642740941483,971,0.027509360000000038
450,0.875097362874492,8,-0.11898369999999991
451,0.4310668439349041,164,0.10562174000000002
452,0.07996881998629195,13,-0.15991175000000002
453,1.274610574253238,76,-0.21512774999999995
454,0.12711059721754225,65,-0.07389914000000009
455,0.8200571006076333,118,0.09563049999999995
456,0.8028314761905201,268,0.21774559999999998
457,0.5337888260494497,458,0.04239999999999999
458,0.5337888260494497,457,-0.04239999999999999
459,0.5205255068716604,123,0.035819500000000004
460,0.8109985530425381,235,0.17225062000000002
461,1.2646748033100261,521,0.035312259999999984
462,0.8973949902865745,377,0.47646391999999993
463,0.7085382615794289,963,0.05992423999999996
464,0.1843869648392744,90,-0.06591210000000003
465,0.4157499105502003,22,-0.31324675
466,0.03524171211788653,914,-0.023970650000000093
467,0.2863677666000305,468,0.00266443999999999
468,0.2863677666000305,467,-0.00266443999999999
469,0.6451070092829553,554,0.06854760000000004
470,0.5309529507640004,640,0.22870346999999996
471,0.03152708107326177,250,0.17592653999999996
472,0.24109063451324628,499,-0.057118369999999974
473,0.31965961949079386,70,-0.11314435999999994
474,1.0410973854515226,900,-0.14918143000000006
475,1.9167054336607419,299,0.14049802000000006
476,1.1353516195770403,143,0.10373344000000007
477,0.33794182707087406,17,-0.0636267599999999
478,0.5858133645427441,329,0.2234234
479,0.4569465319848718,473,-0.03623894000000005
480,0.7530216048540692,557,-0.0066885999999999335
481,0.8103793226940096,165,0.081812
482,0.2743046350775,217,0.06084221999999995
483,0.37311584286920835,111,-0.01695930999999995
484,0.12802860306978217,111,-0.05440860999999997
485,1.388584183618696,101,-0.13241808999999993
486,1.567070008997839,40,-0.020035970000000014
487,0.4400060035000994,506,0.03569939999999994
488,1.1991582993500043,23,-0.05399286999999997
489,0.8240932784157379,974,0.06236095000000008
490,0.23632480481320645,963,0.08087624000000004
491,1.0354380658870381,971,0.06620956
492,0.7408507771717592,497,0.03150999999999993
493,0.5040016701671248,160,0.03216859999999999
494,0.34133899792728034,503,0.03843805
495,0.6480960998131355,502,-0.003932850000000099
496,0.7539390429945646,480,-0.020016100000000092
497,0.6867256498813771,182,0.019691930000000024
498,1.1277599066335002,918,-0.002328850000000049
499,0.24109063451324628,472,0.057118369999999974
500,0.40667734052335935,509,0.0016400800000000437
501,0.29786033312946825,94,-0.04974719999999999
502,0.6480960998131355,495,0.003932850000000099
503,0.34133899792728034,494,-0.03843805
504,0.5196958232822356,303,0.18523417999999997
505,0.7147222013301742,54,-0.20548746000000007
506,0.4400060035000994,487,-0.03569939999999994
507,0.9062152042451073,177,0.1267356
508,0.388722872411903,517,0.0038476499999999803
509,0.40667734052335935,500,-0.0016400800000000437
510,0.38606850615880256,183,0.0668957
511,0.31615474419573075,85,-0.2545685
512,0.35055278741417795,917,-0.01109203999999997
513,1.4396736259923637,905,-0.16667790000000005
514,0.9761225188728526,184,0.06287830000000005
515,0.7398199288617457,213,0.13402249999999993
516,0.7872008014355739,557,0.01066386000000008
517,0.388722872411903,508,-0.0038476499999999803
518,0.8047977391212585,90,-0.12990840000000003
519,1.0803360796020829,159,0.08694723999999998
520,1.742412511277652,1043,0.14078868
521,0.4421741927546768,688,0.13057432999999996
522,0.46875143247567913,892,-0.22691899999999998
523,0.6643591787717333,66,-0.14208383000000002
524,0.6260799578903955,189,0.022272999999999987
525,0.6798167368122078,197,0.02438406000000004
526,0.7796434026760648,152,0.09429089999999996
527,0.6150263672802985,197,0.11021352000000006
528,0.5666135780711212,517,0.04093895999999997
529,0.27780439611532376,198,0.06496134999999992
530,1.1222481047767294,28,-0.22634014000000002
531,0.5096047392740367,16,-0.09652253
532,0.6623770026518139,227,0.19123457
533,0.18639086257110352,99,-0.024543839999999983
534,0.4317762645306128,42,-0.08859745000000008
535,0.8920179495245609,188,0.14172313000000003
536,0.8312207352937314,159,0.05528173999999997
537,0.802551029337077,995,0.18256839999999996
538,0.6820686759359338,154,0.0643032
539,0.8813296022980054,517,0.027303199999999972
540,0.18669997489933424,122,0.05611470000000007
541,0.908282280710155,218,0.06842744
542,1.0745598621524082,706,0.10726899999999995
543,0.8497453674513337,213,0.09996879999999997
544,0.40574611385112447,912,0.04273499999999997
545,0.12180907396926481,906,-0.1691534
546,0.20073457191834215,218,0.08383289999999999
547,1.3801483319560273,492,0.013140600000000058
548,0.3489592352184557,144,0.06090026999999998
549,0.4670977343083552,753,0.15431371
550,0.6946076315071698,956,0.06236249999999999
551,1.614554071513045,752,0.17417562000000003
552,0.8505290776781217,697,0.16244190999999997
553,0.9875253409212791,539,-0.04315979999999997
554,0.6451070092829553,469,-0.06854760000000004
555,0.47822989332014865,186,0.10499739000000002
556,1.399284191949498,539,-0.03340209999999999
557,0.6094120732453953,105,-0.03679144000000001
558,1.1991781998624094,682,-0.15989136999999998
559,0.24487699175300345,659,-0.01593205000000003
560,0.774505972671611,639,-0.02740653999999998
561,1.202238154279862,865,0.06663479
562,0.592651505412752,1089,0.07860807
563,0.9752147867980142,879,0.05199801999999998
564,0.4458121163598519,601,-0.011266060000000022
565,0.4466977561462803,262,-0.06588516
566,1.0315175847546187,936,0.06057097
567,0.6100312590020209,597,0.026869560000000015
568,0.43226003516055067,232,-0.061173849999999974
569,0.30434683600919904,237,-0.037209259999999966
570,0.5636603763348975,363,0.22353543
571,1.6219867065354792,660,-0.06414287999999996
572,0.6531917734547794,255,-0.08831522999999997
573,0.38049362918594326,797,0.07240886999999999
574,1.5436036590626367,380,0.09944890999999997
575,0.9669980931366929,1064,0.02776611000000001
576,1.1149729470014051,240,-0.04588813000000003
577,0.3855552491161283,240,-0.04991215999999998
578,0.6284580405955912,668,0.0059595000000000065
579,0.8004712227023586,247,-0.028773119999999985
580,0.35751154989578915,581,0.015448750000000011
581,0.35751154989578915,580,-0.015448750000000011
582,0.439437465438986,222,-0.22116559000000002
583,0.9302089737853584,589,0.010392480000000037
584,0.45234904593467495,805,0.05162560999999999
585,0.7333576913501645,829,0.03172612999999999
586,0.728081558919358,848,0.05287317
587,0.07712052256695466,588,-0.00789896000000001
588,0.07712052256695466,587,0.00789896000000001
589,0.650845115996609,634,-0.016757660000000008
590,0.8094306667581176,781,0.04676872999999998
591,1.3473088430397677,586,0.03256309000000002
592,1.0742052384367684,1080,0.07161624
593,0.665387016183815,304,-0.08029084999999997
594,1.4531970146803914,856,0.04467261
595,1.1159774147105286,176,-0.24431380999999996
596,0.12181074166509478,948,-0.04572896999999998
597,0.6100312590020209,567,-0.026869560000000015
598,0.1643863537554142,842,0.09836291999999996
599,0.7701898530371915,597,0.004482829999999993
600,0.4691944575812912,938,-0.00741776999999999
601,0.4458121163598519,564,0.011266060000000022
602,1.9834598993722163,833,0.07990073
603,1.168166530399241,651,0.005720059999999971
604,0.6167327132429415,936,0.044474369999999985
605,0.33375708513444385,434,0.10134650999999997
606,0.5132478955861473,605,-0.02233288
607,0.49400639136225777,270,-0.11124866
608,0.6669229803167381,315,-0.09838820000000004
609,0.885990360886759,315,-0.06398904999999999
610,0.7528457381452672,649,-0.03241494
611,0.4308039587112092,269,-0.02259907
612,0.05030748024896629,1079,0.05702586000000001
613,0.039776304219472224,279,-0.11201784999999997
614,0.11569093822011314,279,-0.11738072
615,0.7571057524078123,274,-0.032090370000000035
616,0.8225327159832375,329,-0.08416501999999998
617,0.5945146261783638,722,-0.11162212999999999
618,0.035820306936150605,885,0.05142912999999999
619,0.6841120644360548,353,0.08677630999999997
620,0.5747886533825812,855,0.1004629
621,0.6686766692094166,1064,-0.022198229999999985
622,1.1515447873770648,747,-0.09392676
623,0.5712191843000003,1068,0.09323937000000002
624,0.6346837166955211,625,0.00943993999999998
625,0.6346837166955211,624,-0.00943993999999998
626,0.4804554927149869,363,0.21033063999999999
627,0.6388695975087227,654,0.009020959999999967
628,1.7575072324332306,122,-0.2551432599999999
629,1.1000306483190596,361,0.11150489999999996
630,0.11206712792786518,298,-0.061734710000000026
631,0.38419719861680585,988,-0.06797981999999997
632,0.8280800518268975,1063,0.01634825000000001
633,0.5826606930873265,647,0.04028967
